x_label;factor
1354;9654.477675883358
1355;9654.477675883358
1356;9654.477675883358
1357;9037.689970681511
1358;9037.689970681511
1359;9037.689970681511
1360;9037.689970681511
1361;9376.61323341378
1362;9376.61323341378
1363;9376.61323341378
1364;9376.61323341378
1365;9376.61323341378
1366;9732.55167777623
1367;9951.63635680878
1368;9951.63635680878
1369;9951.63635680878
1370;9951.63635680878
1371;9951.63635680878
1372;9951.63635680878
1373;9951.63635680878
1374;9951.63635680878
1375;9951.63635680878
1376;9951.63635680878
1377;9565.635621090003
1378;9672.154251055395
1379;9672.154251055395
1380;9672.154251055395
1381;9672.154251055395
1382;9672.154251055395
1383;9672.154251055395
1384;9672.154251055395
1385;9672.154251055395
1386;9672.154251055395
1387;9672.154251055395
1388;9672.154251055395
1389;9672.154251055395
1390;9672.154251055395
1391;9672.154251055395
1392;9672.154251055395
1393;9672.154251055395
1394;9672.154251055395
1395;9672.154251055395
1396;9672.154251055395
1397;9334.651809674679
1398;9622.90100157491
1399;9622.90100157491
1400;9622.90100157491
1401;9622.90100157491
1402;9938.272823878968
1403;9938.272823878968
1404;9938.272823878968
1405;9938.272823878968
1406;9938.272823878968
1407;9938.272823878968
1408;9938.272823878968
1409;10479.027702346535
1410;10479.027702346535
1411;10479.027702346535
1412;10479.027702346535
1413;10479.027702346535
1414;10479.027702346535
1415;10479.027702346535
1416;10479.027702346535
1417;10479.027702346535
1418;10551.918570921798
1419;10565.220386704497
1420;10565.220386704497
1421;10565.220386704497
1422;10565.220386704497
1423;10306.45531717057
1424;10306.45531717057
1425;10306.45531717057
1426;10306.45531717057
1427;10306.45531717057
1428;10306.45531717057
1429;10306.45531717057
1430;10306.45531717057
1431;10306.45531717057
1432;10306.45531717057
1433;25682.574716077965
1434;25682.574716077965
1435;25682.574716077965
1436;25682.574716077965
1437;25682.574716077965
1438;25682.574716077965
1439;10976.946287948644
1440;10976.946287948644
1441;10060.683580396208
1442;10060.683580396208
1443;10060.683580396208
1444;10060.683580396208
1445;10060.683580396208
1446;10116.47001140494
1447;10116.47001140494
1448;10116.47001140494
1449;10116.47001140494
1450;10116.47001140494
1451;9652.573202007618
1452;9652.573202007618
1453;9652.573202007618
1454;9652.573202007618
1455;9652.573202007618
1456;9652.573202007618
1457;9652.573202007618
1458;9652.573202007618
1459;9652.573202007618
1460;9652.573202007618
1461;9652.573202007618
1462;9652.573202007618
1463;9652.573202007618
1464;9779.163059103199
1465;9779.163059103199
1466;9779.163059103199
1467;9779.163059103199
1468;9779.163059103199
1469;9779.163059103199
1470;9779.163059103199
1471;9779.163059103199
1472;9779.163059103199
1473;9878.021303219153
1474;10550.372123963916
1475;10550.372123963916
1476;10550.372123963916
1477;10550.372123963916
1478;10550.372123963916
1479;10550.372123963916
1480;10550.372123963916
1481;10550.372123963916
1482;10550.372123963916
1483;10550.372123963916
1484;10550.372123963916
1485;10550.372123963916
1486;10550.372123963916
1487;10550.372123963916
1488;10550.372123963916
1489;10550.372123963916
1490;9994.606669368724
1491;9994.606669368724
1492;9994.606669368724
1493;9994.606669368724
1494;9994.606669368724
1495;9994.606669368724
1496;9994.606669368724
1497;9994.606669368724
1498;9994.606669368724
1499;9994.606669368724
1500;9994.606669368724
1501;9994.606669368724
1502;10479.638249455018
1503;10917.78529170203
1504;10917.78529170203
1505;10917.78529170203
1506;10917.78529170203
1507;10917.78529170203
1508;10917.78529170203
1509;10917.78529170203
1510;10917.78529170203
1511;10917.78529170203
1512;10917.78529170203
1513;10917.78529170203
1514;10917.78529170203
1515;10917.78529170203
1516;10917.78529170203
1517;10917.78529170203
1518;10917.78529170203
1519;10917.78529170203
1520;11707.349072630572
1521;11707.349072630572
1522;11707.349072630572
1523;11707.349072630572
1524;11707.349072630572
1525;11707.349072630572
1526;11707.349072630572
1527;11707.349072630572
1528;11707.349072630572
1529;11707.349072630572
1530;11707.349072630572
1531;11707.349072630572
1532;11707.349072630572
1533;11707.349072630572
1534;11707.349072630572
1535;11707.349072630572
1536;11707.349072630572
1537;11707.349072630572
1538;11707.349072630572
1539;11936.631815094532
1540;11936.631815094532
1541;11936.631815094532
1542;11936.631815094532
1543;12810.244841527674
1544;12810.244841527674
1545;12810.244841527674
1546;12810.244841527674
1547;13247.497339990605
1548;13247.497339990605
1549;13247.497339990605
1550;12325.978435067484
1551;12325.978435067484
1552;12325.978435067484
1553;12325.978435067484
1554;12325.978435067484
1555;12325.978435067484
1556;12325.978435067484
1557;12325.978435067484
1558;12325.978435067484
1559;12325.978435067484
1560;12325.978435067484
1561;12888.091912266485
1562;12888.091912266485
1563;12888.091912266485
1564;12888.091912266485
1565;12888.091912266485
1566;12888.091912266485
1567;12888.091912266485
1568;12888.091912266485
1569;12888.091912266485
1570;12888.091912266485
1571;12888.091912266485
1572;12888.091912266485
1573;12888.091912266485
1574;12888.091912266485
1575;12888.091912266485
1576;12888.091912266485
1577;12888.091912266485
1578;14501.652785467517
1579;14501.652785467517
1580;15546.451925982888
1581;15546.451925982888
1582;15546.451925982888
1583;15546.451925982888
1584;15546.451925982888
1585;14425.459919750996
1586;14425.459919750996
1587;14425.459919750996
1588;14425.459919750996
1589;14425.459919750996
1590;14425.459919750996
1591;14425.459919750996
1592;14425.459919750996
1593;14425.459919750996
1594;14425.459919750996
1595;14425.459919750996
1596;14425.459919750996
1597;14425.459919750996
1598;14425.459919750996
1599;14602.31952755578
1600;14602.31952755578
1601;14602.31952755578
1602;17122.379278296652
1603;17122.379278296652
1604;17122.379278296652
1605;17122.379278296652
1606;17122.379278296652
1607;17122.379278296652
1608;17122.379278296652
1609;17122.379278296652
1610;17122.379278296652
1611;17122.379278296652
1612;17122.379278296652
1613;17122.379278296652
1614;17122.379278296652
1615;17122.379278296652
1616;17122.379278296652
1617;17122.379278296652
1618;17122.379278296652
1619;17122.379278296652
1620;19659.89669191733
1621;19659.89669191733
1622;19659.89669191733
1623;19659.89669191733
1624;19659.89669191733
1625;19659.89669191733
1626;19659.89669191733
1627;19659.89669191733
1628;19659.89669191733
1629;19659.89669191733
1630;19659.89669191733
1631;19659.89669191733
1632;19659.89669191733
1633;19659.89669191733
1634;19659.89669191733
1635;19659.89669191733
1636;19552.918867788736
1637;19552.918867788736
1638;18750.60182954534
1639;18750.60182954534
1640;18750.60182954534
1641;18750.60182954534
1642;18750.60182954534
1643;18750.60182954534
1644;18750.60182954534
1645;18750.60182954534
1646;18750.60182954534
1647;18750.60182954534
1648;18750.60182954534
1649;18750.60182954534
1650;18750.60182954534
1651;18750.60182954534
1652;18750.60182954534
1653;19507.456169428006
1654;19507.456169428006
1655;19507.456169428006
1656;19507.456169428006
1657;19507.456169428006
1658;19507.456169428006
1659;19507.456169428006
1660;19507.456169428006
1661;19507.456169428006
1662;19507.456169428006
1663;19507.456169428006
1664;19507.456169428006
1665;19507.456169428006
1666;19507.456169428006
1667;19507.456169428006
1668;19507.456169428006
1669;19507.456169428006
1670;19507.456169428006
1671;19507.456169428006
1672;19332.827641216576
1673;19332.827641216576
1674;19332.827641216576
1675;19332.827641216576
1676;19332.827641216576
1677;18506.266294353743
1678;18506.266294353743
1679;18506.266294353743
1680;18506.266294353743
1681;18506.266294353743
1682;18506.266294353743
1683;18506.266294353743
1684;18506.266294353743
1685;18334.485055603385
1686;18334.485055603385
1687;18334.485055603385
1688;18334.485055603385
1689;18334.485055603385
1690;18334.485055603385
1691;18334.485055603385
1692;18334.485055603385
1693;18334.485055603385
1694;18334.485055603385
1695;19954.91036337178
1696;19954.91036337178
1697;19954.91036337178
1698;19954.91036337178
1699;18591.78360080563
1700;18591.78360080563
1701;18591.78360080563
1702;18591.78360080563
1703;18591.78360080563
1704;18591.78360080563
1705;18591.78360080563
1706;19763.55325772188
1707;19763.55325772188
1708;19763.55325772188
1709;19763.55325772188
1710;19763.55325772188
1711;19763.55325772188
1712;19763.55325772188
1713;19763.55325772188
1714;19763.55325772188
1715;19763.55325772188
1716;19763.55325772188
1717;19705.245375283896
1718;19705.245375283896
1719;19705.245375283896
1720;19705.245375283896
1721;10623.905555661897
1722;10623.905555661897
1723;10623.905555661897
1724;9079.22248765172
1725;9560.050787991495
1726;9560.050787991495
1727;9560.050787991495
1728;9560.050787991495
1729;9560.050787991495
1730;9560.050787991495
1731;9560.050787991495
1732;9560.050787991495
1733;9560.050787991495
1734;9560.050787991495
1735;9560.050787991495
1736;9560.050787991495
1737;9560.050787991495
1738;8219.174315378008
1739;8219.174315378008
1740;8219.174315378008
1741;8219.174315378008
1742;8219.174315378008
1743;8219.174315378008
1744;8219.174315378008
1745;8219.174315378008
1746;8219.174315378008
1747;8219.174315378008
1748;8219.174315378008
1749;8219.174315378008
1750;8219.174315378008
1751;8219.174315378008
1752;8219.174315378008
1753;8219.174315378008
1754;8838.103596009334
1755;8838.103596009334
1756;8838.103596009334
1757;8838.103596009334
1758;8838.103596009334
1759;8838.103596009334
1760;8838.103596009334
1761;7673.110126884882
1762;10016.737761058563
1763;10016.737761058563
1764;10016.737761058563
1765;10016.737761058563
1766;10016.737761058563
1767;10016.737761058563
1768;10016.737761058563
1769;10016.737761058563
1770;10016.737761058563
1771;10016.737761058563
1772;10016.737761058563
1773;10016.737761058563
1774;10016.737761058563
1775;10016.737761058563
1776;10016.737761058563
1777;10016.737761058563
1778;10016.737761058563
1779;10016.737761058563
1780;10016.737761058563
1781;10016.737761058563
1782;10016.737761058563
1783;11350.314284285627
1784;11350.314284285627
1785;11350.314284285627
1786;11350.314284285627
1787;11350.314284285627
1788;11350.314284285627
1789;11350.314284285627
1790;14257.685398686059
1791;14257.685398686059
1792;14257.685398686059
1793;14257.685398686059
1794;14257.685398686059
1795;14257.685398686059
1796;14257.685398686059
1797;14257.685398686059
1798;14257.685398686059
1799;14257.685398686059
1800;14257.685398686059
1801;14257.685398686059
1802;14257.685398686059
1803;14257.685398686059
1804;14257.685398686059
1805;14257.685398686059
1806;14257.685398686059
1807;14257.685398686059
1808;14257.685398686059
1809;14257.685398686059
1810;14257.685398686059
1811;14257.685398686059
1812;14257.685398686059
1813;14257.685398686059
1814;14257.685398686059
1815;14257.685398686059
1816;14257.685398686059
1817;14257.685398686059
1818;14257.685398686059
1819;14257.685398686059
1820;14257.685398686059
1821;14257.685398686059
1822;14257.685398686059
1823;14257.685398686059
1824;14257.685398686059
1825;17748.521991676233
1826;17748.521991676233
1827;17748.521991676233
1828;17748.521991676233
1829;20294.706242633536
1830;20294.706242633536
1831;20294.706242633536
1832;20294.706242633536
1833;20294.706242633536
1834;20294.706242633536
1835;20294.706242633536
1836;20294.706242633536
1837;20294.706242633536
1838;20294.706242633536
1839;20294.706242633536
1840;20294.706242633536
1841;20294.706242633536
1842;20294.706242633536
1843;20294.706242633536
1844;20294.706242633536
1845;20294.706242633536
1846;20294.706242633536
1847;20294.706242633536
1848;20294.706242633536
1849;20294.706242633536
1850;20294.706242633536
1851;20294.706242633536
1852;20294.706242633536
1853;25049.91203803749
1854;25049.91203803749
1855;25049.91203803749
1856;25049.91203803749
1857;25049.91203803749
1858;25049.91203803749
1859;25049.91203803749
1860;25049.91203803749
1861;25049.91203803749
1862;25049.91203803749
1863;25049.91203803749
1864;25049.91203803749
1865;25049.91203803749
1866;25049.91203803749
1867;25049.91203803749
1868;25049.91203803749
1869;25049.91203803749
1870;25049.91203803749
1871;25049.91203803749
1872;26989.291660281036
1873;26989.291660281036
1874;26989.291660281036
1875;26989.291660281036
1876;26989.291660281036
1877;26989.291660281036
1878;26989.291660281036
1879;26989.291660281036
1880;26989.291660281036
1881;26989.291660281036
1882;26989.291660281036
1883;26989.291660281036
1884;26989.291660281036
1885;26989.291660281036
1886;26989.291660281036
1887;26989.291660281036
1888;26989.291660281036
1889;26989.291660281036
1890;26989.291660281036
1891;26989.291660281036
1892;26989.291660281036
1893;26989.291660281036
1894;26989.291660281036
1895;26989.291660281036
1896;26989.291660281036
1897;26989.291660281036
1898;26989.291660281036
1899;26989.291660281036
1900;31226.46718717459
1901;31226.46718717459
1902;31226.46718717459
1903;31226.46718717459
1904;31226.46718717459
1905;31226.46718717459
1906;31226.46718717459
1907;31226.46718717459
1908;31226.46718717459
1909;31226.46718717459
1910;31226.46718717459
1911;31226.46718717459
1912;31226.46718717459
1913;31226.46718717459
1914;31226.46718717459
1915;31226.46718717459
1916;31226.46718717459
1917;31226.46718717459
1918;31226.46718717459
1919;31226.46718717459
1920;31226.46718717459
1921;31226.46718717459
1922;31226.46718717459
1923;35092.04738173695
1924;35092.04738173695
1925;35092.04738173695
1926;35092.04738173695
1927;35092.04738173695
1928;35092.04738173695
1929;35092.04738173695
1930;35092.04738173695
1931;35092.04738173695
1932;35092.04738173695
1933;35092.04738173695
1934;35092.04738173695
1935;35092.04738173695
1936;35092.04738173695
1937;35092.04738173695
1938;35092.04738173695
1939;35092.04738173695
1940;35092.04738173695
1941;35092.04738173695
1942;30528.5363928425
1943;30528.5363928425
1944;30528.5363928425
1945;30528.5363928425
1946;35748.54437046111
1947;35748.54437046111
1948;35748.54437046111
1949;35748.54437046111
1950;35748.54437046111
1951;35748.54437046111
1952;35748.54437046111
1953;35748.54437046111
1954;35748.54437046111
1955;35748.54437046111
1956;35748.54437046111
1957;35748.54437046111
1958;35748.54437046111
1959;35748.54437046111
1960;35748.54437046111
1961;35748.54437046111
1962;35748.54437046111
1963;35748.54437046111
1964;35748.54437046111
1965;35748.54437046111
1966;35748.54437046111
1967;35748.54437046111
1968;35748.54437046111
1969;35748.54437046111
1970;35748.54437046111
1971;35748.54437046111
1972;309.75305428202256
1973;1813.5735017500258
1974;1813.5735017500258
1975;1813.5735017500258
1976;1813.5735017500258
1977;1813.5735017500258
1978;1813.5735017500258
1979;1813.5735017500258
1980;1813.5735017500258
1981;885.1755761604429
1982;885.1755761604429
1983;885.1755761604429
1984;885.1755761604429
1985;885.1755761604429
1986;885.1755761604429
1987;885.1755761604429
1988;885.1755761604429
1989;885.1755761604429
1990;885.1755761604429
1991;885.1755761604429
1992;885.1755761604429
1993;885.1755761604429
1994;885.1755761604429
1995;885.1755761604429
1996;885.1755761604429
1997;885.1755761604429
1998;885.1755761604429
1999;885.1755761604429
2000;885.1755761604429
2001;885.1755761604429
2002;885.1755761604429
2003;885.1755761604429
2004;885.1755761604429
2005;885.1755761604429
2006;885.1755761604429
2007;885.1755761604429
2008;885.1755761604429
2009;885.1755761604429
2010;885.1755761604429
2011;885.1755761604429
2012;96.92328669457505
2013;96.92328669457505
2014;96.92328669457505
2015;96.92328669457505
2016;96.92328669457505
2017;96.92328669457505
2018;96.92328669457505
2019;96.92328669457505
2020;96.92328669457505
2021;96.92328669457505
2022;96.92328669457505
2023;96.92328669457505
2024;96.92328669457505
2025;96.92328669457505
2026;96.92328669457505
2027;96.92328669457505
2028;96.92328669457505
2029;96.92328669457505
2030;96.92328669457505
2031;96.92328669457505
2032;96.92328669457505
2033;96.92328669457505
2034;96.92328669457505
