x_label;exponent
127;0.01502341883046351
128;0.017137148872977504
129;0.019237985494745796
130;0.023052363185437623
131;0.02920704930766607
132;0.028844194790683234
133;0.03193192071573885
134;0.045547731360183384
135;0.03935659941668024
136;0.060650647063529364
137;0.04346411770601929
138;0.03317755696495561
139;0.04334000584475486
140;0.03191643650661316
141;0.04461314805556197
142;0.03389375133642297
143;0.04241294401809196
144;0.04979724291189301
145;0.06220748588048865
146;0.05995125981820974
147;0.05070106663434071
148;0.05401249716538606
149;0.041256409618251166
150;0.063124135127758
151;0.058310221944850124
152;0.06606309057771416
153;0.08102649898953851
154;0.06932576504515923
155;0.0637295058185551
156;0.0701419914170786
157;0.08122532237859097
158;0.0684397467225659
159;0.07094546043566764
160;0.07143915389986777
161;0.08538148468020526
162;0.10124696931733117
163;0.11262234747358439
164;0.11609534616738487
165;0.09930629360019516
166;0.09418120821249584
167;0.12000203217013161
168;0.10001941972469969
169;0.0869803719352922
170;0.11078740659405566
171;0.0914179816606977
172;0.09585478126531372
173;0.09977511590263304
174;0.07246767864921226
175;0.08394874584615854
176;0.07972492735129327
177;0.08063907918065816
178;0.07298831020488229
179;0.08804384480596984
180;0.11148025286535909
181;0.11294441956650686
182;0.11995937210746366
183;0.11365812194338216
184;0.12187047378181978
185;0.12721024095699396
186;0.11140392404017117
187;0.13446112792183726
188;0.14189023124482422
189;0.10002422906657793
190;0.12827788071419266
191;0.1332168095735079
192;0.13674446758031245
193;0.14246262105307692
194;0.1382227262207011
195;0.1461247604782088
196;0.17670406601973945
197;0.17623425040590293
198;0.1679979574969566
199;0.17590297321331166
200;0.17988598359746127
201;0.162331716408589
202;0.18129941461284105
203;0.1319373382085108
204;0.16276021146819822
205;0.16325062599088616
206;0.16629634831397003
207;0.1787190334639257
208;0.17510422384589966
209;0.1644502103713321
210;0.18046483963900217
211;0.14871970977734883
212;0.17713612857625585
213;0.17412792662210388
214;0.17423414279136556
215;0.1397453612082716
216;0.14975051181382332
217;0.1715592251710005
218;0.18259865063636388
219;0.19798887005343446
220;0.18246389080508935
221;0.17497476358128045
222;0.1903358950634872
223;0.1700628770192704
224;0.16771020375028323
225;0.18859967485437681
226;0.17517996489540905
227;0.19806106422261263
228;0.18604051531836047
229;0.18088335832454974
230;0.18242649207352893
231;0.2041171399669818
232;0.18380211299589252
233;0.20028629860558217
234;0.18026866166599181
235;0.15963551059022785
236;0.157086830481113
237;0.16788414962265294
238;0.18391646477419002
239;0.185554597728125
240;0.17744427469321084
241;0.1822213482121195
242;0.17096517748478646
243;0.1561237196543724
244;0.17338405125570067
245;0.15208750678462685
246;0.23392605020833115
247;0.2336662464337431
248;0.23280674632557816
249;0.24525662440701618
250;0.202998109316929
251;0.25963249033480756
252;0.26509686881539635
253;0.27564832984327564
254;0.2652389170878407
255;0.2182546672680079
256;0.22865644266652543
257;0.26148580299213087
258;0.2659489754622053
259;0.28929838388276097
260;0.26936411050517234
261;0.24571155587758164
262;0.2750937605076445
263;0.26632012216691126
264;0.2682687355626042
265;0.2601519156283813
266;0.25741568584552
267;0.2551426098577177
268;0.26766783103214364
269;0.2552619641361805
270;0.2615335147655467
271;0.2561265613685752
272;0.24197821906821226
273;0.23407620524463527
274;0.2707567517074026
275;0.2841728014789538
276;0.2754175436901287
277;0.2765578112794215
278;0.269750080572954
279;0.31683446862616005
280;0.3370299329112481
281;0.3513624578185266
282;0.35829143166071054
283;0.32027192866837334
284;0.3259538676957427
285;0.34031209002302054
286;0.34253935004127845
287;0.2781336234721237
288;0.2638594334661382
289;0.27523851790191944
290;0.26545334031038104
291;0.29776919199290885
292;0.27836268209857057
293;0.26348395081592224
294;0.2693246251713103
295;0.2734464424619008
296;0.25078846777126856
297;0.22999674922058122
298;0.23731983706635607
299;0.22882792692932136
300;0.24192679968442013
301;0.2286405495250732
302;0.24392021420379376
303;0.2513956257255775
304;0.2388171322537122
305;0.23817910374149429
306;0.19977970811196027
307;0.2046121697238261
308;0.20362995102044368
309;0.20269158279888036
310;0.19327222358731885
311;0.2410159813402146
312;0.26613996178493726
313;0.285993862770906
314;0.22307917569769836
315;0.2288744004339686
316;0.24435933100131763
317;0.2150804215238584
318;0.26628766225997486
319;0.2690298775663957
320;0.2267129254091338
321;0.22072431031590092
322;0.21856088197842063
323;0.22808542734715304
324;0.2550477500525557
325;0.2640734268242258
326;0.30619945468874155
327;0.2984427047979809
328;0.27590296147712107
329;0.27599975293949425
330;0.29080923292335514
331;0.28122269895374763
332;0.2785873108224221
333;0.27559809036171434
334;0.29228055677193965
335;0.2557725898278398
336;0.21885559042950256
337;0.23002876524677351
338;0.2181299341698605
339;0.239941766025171
340;0.24089166869337494
341;0.23625251251313165
342;0.27679060049245324
343;0.23028551500248584
344;0.258097094785606
345;0.2719295003046364
346;0.2779882007170861
347;0.25122922392691804
348;0.25378507141114987
349;0.28346171905613254
350;0.30287826834403797
351;0.31248343871748563
352;0.31805985915910207
353;0.24609373525819048
354;0.27834438918221616
355;0.24232777955551688
356;0.2471249107175894
357;0.2776896775721134
358;0.2624473123758634
359;0.31514938691841754
360;0.3164939355181373
361;0.32174816784599275
362;0.34791179492823915
363;0.3436012490425533
364;0.3356829862462211
365;0.35386419771583344
366;0.3523929479679643
367;0.34005992359604426
368;0.3489225434339072
369;0.355380249528587
370;0.29211794521411594
371;0.30049361209367953
372;0.3036744972904607
373;0.30801350003618955
374;0.3226878726541303
375;0.25250302969727717
376;0.2672860514069318
377;0.2685770003278852
378;0.24977556133513837
379;0.25126958352768497
380;0.2600398691059496
381;0.25240022235348414
382;0.2712880728915238
383;0.26521388764831916
384;0.27159441056713335
385;0.27168580874552245
386;0.25811995825910233
387;0.2277030368931277
388;0.23530371845904632
389;0.24971681445076102
390;0.20351422804153885
391;0.19615871153656686
392;0.26408256528441837
393;0.23710245656174556
394;0.2642512387677873
395;0.20800721943409892
396;0.1616684687333907
397;0.15586542574315826
398;0.18796853240708364
399;0.18299589292467275
400;0.1707792264071543
401;0.1952801901739484
402;0.21991621588135415
403;0.15975854244648893
404;0.18293230200189253
405;0.17304042177304402
406;0.14916995102549957
407;0.16551618190767242
408;0.2011695287686078
409;0.17480025128735352
410;0.2416936142986343
411;0.1907638730473906
412;0.175061835503858
413;0.20899104048950348
414;0.18443924631164055
415;0.2695703370892188
416;0.24611921142510165
417;0.2025251263700759
418;0.21323257308579374
419;0.23825662858298968
420;0.2515368769760757
421;0.28005790728358915
422;0.28342278146632716
423;0.2555796381160026
424;0.2274636702877951
425;0.23213902837221545
426;0.2455833622784813
427;0.21404367359031176
428;0.21548965691433408
429;0.20778733313535142
430;0.16104562584984117
431;0.1768887687507245
432;0.18551464676708407
433;0.22665317773762791
434;0.21948496799661704
435;0.18539074735618824
436;0.21263829664987743
437;0.21856646846602318
438;0.20457540225320597
439;0.22544035167295517
440;0.2214986130100465
441;0.1846114092832436
442;0.2068351729978849
443;0.14547922635968333
444;0.14585530623195783
445;0.14512835568541807
446;0.06011620955363053
447;0.11491708872804239
448;0.14783287536654838
449;0.12915606927172085
450;0.1345020778445731
451;0.1483635407449627
452;0.136555156066425
453;0.12616351560757952
454;0.14231159048183575
455;0.14141286258152014
456;0.19600838946925908
457;0.25548155646022874
458;0.2726055830266952
459;0.25163905969618383
460;0.24863703762711248
461;0.2161289388556791
462;0.19322783642522093
463;0.15790505327520793
464;0.1535305908671246
465;0.2194876830278415
466;0.16432670197413943
467;0.15697267644024618
468;0.1362958198287008
469;0.17351783598468073
470;0.19022151861123027
471;0.18579643094455958
472;0.21844850738866245
473;0.21944554527142693
474;0.22058008521948883
475;0.20670236481703183
476;0.1972371126573615
477;0.1767423655378802
478;0.21529184191966683
479;0.2270745875189806
480;0.19172720956044972
481;0.2519328439754314
482;0.24155847160537808
483;0.2802446781152075
484;0.2701939761526401
485;0.231965858838034
486;0.18343949802421883
487;0.23356804567248582
488;0.33231942372608547
489;0.2988591850690573
490;0.3438715510127434
491;0.3600426823230307
492;0.31537612061026415
493;0.273671630018085
494;0.2725626295790782
495;0.19817251324053975
496;0.19416484931241434
497;0.13107108191991743
498;0.21373478766485354
499;0.2638943063561107
500;0.24386633372157562
501;0.2023721207425091
502;0.20363622962527525
503;0.22354181686325203
504;0.21329550905803224
505;0.22674789193478168
506;0.2595005255175057
507;0.26285582307860506
508;0.2729357133811216
509;0.33650040965320543
510;0.2635557689724533
511;0.2119852045159431
512;0.23020397518010693
513;0.2563080429916669
514;0.1912387694705053
515;0.19791802912420645
516;0.2141949939645555
517;0.20479621963305158
518;0.1793419863665903
519;0.19351425988825935
520;0.1755372268869122
521;0.08003314498248983
522;0.09784562196486983
523;0.1539135718005317
524;0.15235238571603527
525;0.20861153811828156
526;0.21340337762006859
527;0.1664051021913119
528;0.2507907140272589
529;0.2631939516227819
530;0.24084413929510523
531;0.17484009153976926
532;0.19590751137255236
533;0.19883916678585062
534;0.15903549654440388
535;0.18145733435369668
536;0.2324360080313126
537;0.2112135307913384
538;0.18996377771303732
539;0.20264343824270278
540;0.1766154679024721
541;0.20681488313847085
542;0.16860482525479664
543;0.21570848348296823
544;0.1660026905790862
545;0.24171945177236565
546;0.26710191238690445
547;0.2119504619435157
548;0.16711803528558042
549;0.17165816943993042
550;0.11218771151146832
551;0.0618379563228858
552;0.09538351094442868
553;0.12048336962064378
554;0.11238493828731974
555;0.1062631240278584
556;0.0523077569558088
557;0.04166528131127832
558;0.03604582780623647
559;0.06635557643530955
560;0.15357962319549762
561;0.11670062439989984
562;0.06202762115955847
563;0.10455137585566754
564;0.04770150432193194
565;0.25416593519680514
566;0.22955729200863265
567;0.2528918089817561
568;0.17931287607674026
569;0.19545009973310318
570;0.2747908468268389
571;0.11642008500420165
572;0.1266432518480005
573;0.15343796869474638
574;0.12839963663387025
575;0.1636173717692716
576;0.20819100631190485
577;0.07298324542883591
578;0.10257273815917961
579;0.13557052785732035
580;0.1337807391865862
581;0.1315652201597634
582;0.17047931923271295
583;0.17906058779293754
584;0.31791271959415685
585;0.18632300344506394
586;0.23543145878473737
587;0.23395664036303598
588;0.1744796396280857
589;0.17715476324472398
590;0.21780785372116832
591;0.30735086264721734
592;0.2565399751130766
593;0.22408264729304075
594;0.4076801443473029
595;0.3925259549350008
596;0.2940489915184734
597;0.3097391104864406
598;0.23842252501709973
599;0.23800816577907896
600;0.278315996526325
601;0.2040859972044094
602;0.19330702705291522
603;0.20393379445117957
604;0.22336926088246484
605;0.2247834683012059
606;0.20437349405992014
607;0.22889813686307678
608;0.18369503179964478
609;0.22669360144330944
610;0.22474465682818992
611;0.30169062080492237
612;0.3127268590452287
613;0.4229432129536536
614;0.14414031661945156
615;0.22732805966729278
616;0.23233425367437474
617;0.1834711839961582
618;0.18502249409840155
619;0.23979257581360372
620;0.22020194206547594
621;0.32708751572986894
622;0.282982591322115
623;0.2975343391844598
624;0.5089188570882854
625;0.4998190461540878
626;0.5810171116551047
627;0.6324036933552495
628;0.45657646124183754
629;0.47445724493384106
630;0.3995699760126344
631;0.3995699760126344
632;0.35344619895404256
633;0.36570519138365665
634;0.399439726341963
635;0.3360136243982488
636;0.3855315193728709
637;0.5196354331912474
638;0.4778049919939159
639;0.4879801195724269
640;0.47380827681744137
641;0.4790735079925536
642;0.4805940262492391
643;0.4954241858147901
644;0.4954241858147901
645;0.46235773837396016
646;0.5145074662081816
647;0.5682590924506654
648;0.5082515335893946
649;0.615740639868914
650;0.6241327051247033
651;0.5640010040223322
652;0.6045826320765331
653;0.6647595282020385
654;0.5875256710244608
655;0.5934069223325162
656;0.4693733990714142
657;0.4815970293973218
658;0.5001087858357075
659;0.6035326899049036
660;0.5826718355896677
661;0.579406953551852
662;0.6947831368714661
663;0.4907506414282691
664;0.49899689475662806
665;0.44434431086017206
666;0.5016276643857954
667;0.489052881655118
668;0.6021191453207873
669;0.6175230691609362
670;0.6370498032435524
671;0.651407518574755
672;0.6744443455403342
673;0.678488003525197
674;0.6730815700507377
675;0.5557465064764547
676;0.5571454667146422
677;0.4810729724092602
678;0.7289017835715764
679;0.714950996265495
680;0.6798993202554011
681;0.6230962991028238
682;0.7819440233678159
683;0.5099769904460928
684;0.5216874917998442
685;0.5990941990465407
686;0.5917264013822487
687;0.8969299228619007
688;0.8872099525052968
689;0.9591393011103571
690;1.1934652907156826
691;0.9489807417108471
692;0.8396344810042983
693;0.7623254916643206
694;0.7365036580390081
695;0.8098701082071361
696;0.8763766958131244
697;1.0229111046024149
698;0.6932777004924281
699;0.744748832825206
700;0.8226966984262872
701;0.8226966984262872
702;0.8938342836023725
703;0.8938342836023725
704;0.8938342836023725
705;0.8956667381459826
706;0.7945440257599279
707;0.5534484569378534
708;1.0354993529944585
709;1.0316413566285378
710;0.7181753810753492
711;0.767757252223487
712;0.8914673175958956
713;0.940388707314847
714;0.9429355081646683
715;1.1164019837708434
716;0.977148789101275
717;0.8203908181949391
718;0.5982796468669694
719;0.7047836664874353
720;0.7633899088868821
721;0.7197030813831014
722;0.46519194045259993
723;0.3805850189309269
724;0.5619969299058697
725;0.5710467711260905
726;0.7030880168838692
727;0.7872791029676026
728;0.8282327425408081
729;0.7443380917157694
730;1.0178747602277762
731;0.701878950176149
732;0.5837279574515813
733;0.72870157858375
734;0.4692957012658918
735;0.4960081414964571
736;0.37882994739889236
737;0.5399898623898821
738;0.6362426848141759
739;0.7383139669647142
740;0.6938005662770219
741;0.5723627460332699
742;0.42959682107193464
743;0.6251411525480887
744;0.8984527866804952
745;0.9114516765129215
746;0.7962104809132274
747;0.7688760146259913
748;0.7084781900314024
749;0.7124521356653077
750;0.6876535977837924
751;0.894409187982471
752;0.894409187982471
753;0.7918896115972291
754;0.8532709219468488
755;0.762244943275614
756;0.7763561548575301
757;0.8144916433337506
758;0.6000664584760045
759;0.8405122516417292
760;0.8434347103660027
761;0.7143351216126613
762;0.49313381859694533
763;0.7280520744298469
764;0.6342187084790428
765;0.7279235925460836
766;0.7129204760172423
767;0.7057629998858787
768;0.6997404736587541
769;0.6904656862077008
770;0.5328903159262646
771;0.5456426209039371
772;0.8307208254679114
773;1.0496003571482397
774;1.0638548323798205
775;1.0650734646652753
776;1.0650734646652753
777;1.0846831992103454
778;1.0071619495742734
779;0.8329331656303127
780;0.4677928146943129
781;0.4862892715115959
782;0.4970679562644183
783;0.5068198219139
784;0.498684415876299
785;0.49375648068235234
786;0.5033350986848364
787;0.4961324095523093
788;0.32483435574270797
789;0.32483435574270797
790;0.6587369603118745
791;0.7769583683365627
792;0.7856380159909618
793;0.7856380159909618
794;0.747665226496751
795;0.7604861464009778
796;0.7929261675910382
797;0.6199963892456457
798;0.6199963892456457
799;0.32754198478391383
800;0.47402555674487257
801;0.46963977929847056
802;0.46963977929847056
803;0.46963977929847056
804;0.4729821982538716
805;0.5394746523709695
806;0.5129626178188256
807;0.5192854643799961
808;0.512481940237603
809;0.44942787608534424
810;0.6523328144643763
811;0.8393899470144401
812;0.8528256384108527
813;0.5555945594172955
814;0.5846958118749076
815;0.5958935235082221
816;0.5593130933236621
817;0.49514013899840337
818;0.3720571259238928
819;0.35862966530431706
820;0.45960535552075327
821;0.45960535552075327
822;0.45960535552075327
823;0.5959464597524663
824;0.5533576994668911
825;0.5596187151538834
826;0.628774499468907
827;0.9268303172954326
828;1.4465521691280572
829;1.476731673331876
830;1.5431974345096726
831;1.5431974345096726
832;1.4066828196974432
833;1.4066828196974432
834;1.453432079192308
835;1.453432079192308
836;1.2712033638690377
837;1.3754638244769182
838;1.433906314352451
839;1.4496470106806674
840;1.450920767351313
841;1.3117807501600547
842;1.2499251732426455
843;1.106384262667829
844;1.1302700394316951
845;1.0855489192289849
846;1.0855489192289849
847;1.1710489636076395
848;1.1710489636076395
849;0.8231004790533021
850;0.8231004790533021
851;0.5538510202469308
852;0.68626680806327
853;0.5375498704763704
854;0.5885768288919422
855;0.5885768288919422
856;0.7300809911181343
857;0.6764161324197313
858;0.7787901772500997
859;0.7667722283177145
860;0.7902650238023224
861;0.6257543866129601
862;0.5425134280112103
863;0.5416505507075918
864;0.7186790999796924
865;0.6012199055290793
866;0.6197045553067284
867;0.6197045553067284
868;1.289747831725568
869;1.4179677933221935
870;1.2956725488566998
871;1.3262795875077347
872;1.3262795875077347
873;1.083515809848491
874;1.1215780855615471
875;1.1215780855615471
876;1.1215780855615471
877;1.3143324270179904
878;1.164364342559337
879;0.9247027991147118
880;1.0637112177984913
881;1.2707476699232743
882;1.217965142026841
883;1.1312763952569087
884;0.7193721857468807
885;0.7193721857468807
886;0.7115826579158882
887;0.8212488799293554
888;0.8190867529553185
889;0.7119026068601251
890;0.7119026068601251
891;0.7259476396759235
892;0.560773926373557
893;0.661743147277612
894;0.6311383776907998
895;0.5459342138784175
896;1.027569971037638
897;1.0731210718696291
898;1.0731210718696291
899;0.9351819349458941
900;0.5829716651110631
901;0.7688323302353158
902;0.7573876415379571
903;0.6204253055209793
904;0.6204253055209793
905;0.643997206564182
906;0.7355254137573798
907;0.7355254137573798
908;0.7355254137573798
909;0.7355254137573798
910;0.7355254137573798
911;0.4973953052760521
912;0.5466895032005081
913;0.5708438608025159
914;0.5708438608025159
915;0.5708438608025159
916;0.5708438608025159
917;0.597085941067295
918;0.559590436197989
919;0.559590436197989
920;0.6086192948887145
921;0.6048830095513673
922;1.4706213278138123
923;1.4706213278138123
924;1.4743539265941072
925;1.4743539265941072
926;1.4644981454632235
927;1.4585880119660037
928;0.9861720125866554
929;0.9861720125866554
930;0.9861720125866554
931;1.1070541886433674
932;1.0871790145391194
933;1.0871790145391194
934;0.7504430785675619
935;0.7512728159313086
936;0.7512728159313086
937;0.7512728159313086
938;0.7766881650567007
939;0.7766881650567007
940;0.7728224086509766
941;0.7798171092915234
942;0.7798171092915234
943;0.7769870553326653
944;0.7769870553326653
945;0.9481244175415985
946;0.9481244175415985
947;0.7707505825783545
948;0.7707505825783545
949;0.6949723841491051
950;0.6949723841491051
951;0.6949723841491051
952;0.6900069651045194
953;0.6900069651045194
954;0.2998376741544015
955;0.40331526082364494
956;0.4652726558799066
957;0.44836205781100513
958;0.43199008232994573
959;0.43199008232994573
960;0.1273038675683306
961;0.1273038675683306
962;0.1273038675683306
963;0.1273038675683306
964;0.07488270317405271
965;0.047695452766385184
966;0.047695452766385184
967;0.42452677500917313
968;0.42452677500917313
969;0.42452677500917313
970;0.42452677500917313
971;0.42452677500917313
972;0.42452677500917313
973;0.4922776480377028
974;0.3296583377276365
975;0.3296583377276365
976;0.3296583377276365
977;0.3287762513999707
978;0.32642989706419573
979;0.37655006979343036
980;0.7214915597889353
981;0.7214915597889353
982;0.7214915597889353
983;0.7134259284979947
984;0.7058939797879065
985;0.7058939797879065
986;0.7058939797879065
987;0.7058939797879065
988;0.7058939797879065
989;0.6909811156312469
990;0.6174346959744356
991;0.6174346959744356
992;0.6174346959744356
993;0.6174346959744356
994;0.6174346959744356
995;0.6057028246163922
996;0.6057028246163922
997;0.6057028246163922
998;0.6057028246163922
999;0.9428973282943971
1000;0.9125663596537414
1001;1.0074095391009232
1002;0.7251552084650956
1003;0.7069288560309016
1004;0.7069288560309016
1005;0.7069288560309016
1006;0.3230401648273169
1007;0.35180945738562436
1008;0.7254765781495041
1009;0.6805319148034379
1010;0.6805319148034379
1011;0.6805319148034379
1012;0.6805319148034379
1013;0.6805319148034379
1014;0.6805319148034379
1015;0.6805319148034379
1016;0.6805319148034379
1017;0.6805319148034379
1018;0.7047787202546402
1019;0.7047787202546402
1020;0.6942687257968725
1021;0.6713183334887403
1022;0.6713183334887403
1023;0.6713183334887403
1024;0.6713183334887403
1025;0.6713183334887403
1026;0.6713183334887403
1027;0.6713183334887403
1028;0.6713183334887403
1029;0.6713183334887403
1030;0.6713183334887403
1031;0.6713183334887403
1032;0.6713183334887403
1033;0.6713183334887403
1034;0.6713183334887403
1035;0.6713183334887403
1036;0.7272594962443508
1037;0.7272594962443508
1038;0.7272594962443508
1039;0.7272594962443508
1040;0.7032555829504643
1041;0.7032555829504643
1042;0.7032555829504643
1043;0.7032555829504643
1044;1.0450507973976233
1045;1.0450507973976233
1046;1.0450507973976233
1047;1.0332735137385614
1048;1.089538830468584
1049;1.089538830468584
1050;1.089538830468584
1051;1.089538830468584
1052;1.089538830468584
1053;1.089538830468584
1054;1.4408505347108065
1055;1.4408505347108065
1056;1.0069532339971496
1057;0.6337179691607041
1058;0.6337179691607041
1059;0.6337179691607041
1060;0.4104389452409692
1061;0.3944733266950526
1062;0.3944733266950526
1063;0.3944733266950526
1064;0.3944733266950526
1065;0.3944733266950526
1066;0.3796823719312832
1067;0.3796823719312832
1068;0.3796823719312832
1069;0.3796823719312832
1070;0.3796823719312832
1071;0.3796823719312832
1072;0.3796823719312832
1073;0.3796823719312832
1074;0.3796823719312832
1075;0.3582535031985835
1076;0.3582535031985835
1077;0.34608621367766285
1078;0.33488241941890917
1079;0.33488241941890917
1080;-0.057052882868496725
1081;-0.057052882868496725
1082;-0.057052882868496725
1083;-0.057052882868496725
1084;-0.059336526551467185
1085;-0.059336526551467185
1086;-0.059336526551467185
1087;-0.059336526551467185
1088;-0.059336526551467185
1089;-0.059336526551467185
1090;-0.05297511165896254
1091;-0.05297511165896254
1092;-0.04585782138721879
1093;-0.04585782138721879
1094;-0.04585782138721879
1095;-0.04585782138721879
1096;-0.04585782138721879
1097;-0.047185405265365146
1098;-0.043572494296580465
1099;-0.043572494296580465
1100;-0.043572494296580465
1101;-0.043572494296580465
1102;-0.043572494296580465
1103;-0.043572494296580465
1104;-0.043572494296580465
1105;-0.043572494296580465
1106;-0.043572494296580465
1107;-0.05944529950116722
1108;-0.05944529950116722
1109;-0.05944529950116722
1110;-0.0624285436107714
1111;-0.0624285436107714
1112;-0.05338429314251463
1113;-0.05236767203301863
1114;-0.05236767203301863
1115;-0.05236767203301863
1116;-0.05236767203301863
1117;-0.0454901159528744
1118;-0.0454901159528744
1119;-0.0454901159528744
1120;-0.0454901159528744
1121;-0.0454901159528744
1122;-0.0454901159528744
1123;-0.0454901159528744
1124;-0.0454901159528744
1125;-0.0454901159528744
1126;-0.0454901159528744
1127;-0.0454901159528744
1128;-0.0454901159528744
1129;-0.04114979026944417
1130;-0.04114979026944417
1131;-0.04114979026944417
1132;-0.04114979026944417
1133;0.5341959341992053
1134;0.5341959341992053
1135;0.8752259491145374
1136;0.8752259491145374
1137;0.8752259491145374
1138;0.8752259491145374
1139;0.8437722017269749
1140;0.8437722017269749
1141;0.8437722017269749
1142;-0.14239373715662806
1143;-0.14239373715662806
1144;-1.8662427030729802
1145;-0.3257437783759084
1146;-0.3257437783759084
1147;-0.3040367240310195
1148;-0.3040367240310195
1149;-0.3040367240310195
1150;-0.2809353512039136
1151;-0.2809353512039136
1152;-0.2809353512039136
1153;-0.2809353512039136
1154;-0.2809353512039136
1155;-0.2809353512039136
1156;-0.2809353512039136
1157;-0.2809353512039136
1158;-0.2809353512039136
1159;-0.297300039783354
1160;-0.297300039783354
1161;-0.39442981615565903
1162;-0.37083067338841025
1163;-0.37083067338841025
1164;-0.37083067338841025
1165;-0.37083067338841025
1166;-0.37083067338841025
1167;0.5894546830762252
1168;0.5894546830762252
1169;0.5894546830762252
1170;0.5894546830762252
1171;0.5894546830762252
1172;0.5894546830762252
1173;0.5894546830762252
1174;0.5833509905402722
1175;0.5833509905402722
1176;0.5833509905402722
1177;0.5833509905402722
1178;0.5833509905402722
1179;0.5833509905402722
1180;0.5890142188168768
1181;0.5890142188168768
1182;0.5890142188168768
1183;0.5890142188168768
1184;0.5890142188168768
1185;-0.3141947362351795
1186;-0.3141947362351795
1187;-0.3141947362351795
1188;-0.41148145179502793
1189;-0.41148145179502793
1190;-0.41148145179502793
1191;-0.4296952269143188
1192;-0.4296952269143188
1193;-0.4296952269143188
1194;-0.3855594360315771
1195;-0.3855594360315771
1196;-0.3855594360315771
1197;-0.3855594360315771
1198;-0.3855594360315771
1199;-0.3855594360315771
1200;-0.3855594360315771
1201;-0.3855594360315771
1202;-0.3855594360315771
1203;-0.3855594360315771
1204;-0.37609963978792754
1205;-0.37609963978792754
1206;-0.37609963978792754
1207;-0.37609963978792754
1208;-0.37609963978792754
1209;-0.37609963978792754
1210;-0.4728456503527247
1211;-0.4728456503527247
1212;-0.4728456503527247
1213;-0.4728456503527247
1214;-0.4497029396726552
1215;-0.4497029396726552
1216;-0.4497029396726552
1217;-0.4497029396726552
1218;0.22398317248812746
1219;0.22398317248812746
1220;0.22398317248812746
1221;0.22398317248812746
1222;0.21932889864692992
1223;0.2182158244198564
1224;0.2182158244198564
1225;0.217930194404652
1226;0.217930194404652
1227;0.217930194404652
1228;0.217930194404652
1229;0.2192183878505
1230;0.2192183878505
1231;0.2192183878505
1232;0.2192183878505
1233;0.2192183878505
1234;0.2192183878505
